DeviceTag: Xsens DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-04-27 20:10:24.850,© Movella Technologies B.V. 2005-2025
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1347450,0.9808,-0.0147,-0.0739,-0.1797,0.0060,0.0003,-0.0181,0
1347617,0.9808,-0.0147,-0.0739,-0.1798,0.0123,0.0013,-0.0139,0
1347784,0.9808,-0.0147,-0.0739,-0.1798,0.0096,-0.0089,-0.0168,0
1347950,0.9808,-0.0147,-0.0739,-0.1799,0.0117,0.0049,-0.0265,0
1348117,0.9808,-0.0147,-0.0739,-0.1799,0.0182,0.0037,-0.0065,0
1348284,0.9808,-0.0147,-0.0739,-0.1799,0.0011,0.0030,-0.0163,0
1348450,0.9808,-0.0147,-0.0739,-0.1800,-0.0005,-0.0018,-0.0042,0
1348617,0.9808,-0.0147,-0.0739,-0.1800,-0.0052,-0.0030,-0.0169,0
1348784,0.9808,-0.0147,-0.0739,-0.1800,0.0014,-0.0069,0.0172,0
1348950,0.9808,-0.0147,-0.0739,-0.1800,0.0113,-0.0047,-0.0074,0
1349117,0.9808,-0.0147,-0.0739,-0.1801,-0.0000,-0.0007,-0.0305,0
1349284,0.9808,-0.0147,-0.0739,-0.1801,-0.0011,0.0028,-0.0193,0
1349450,0.9807,-0.0147,-0.0739,-0.1801,-0.0107,0.0110,0.0076,0
1349617,0.9807,-0.0148,-0.0739,-0.1802,0.0091,-0.0079,-0.0058,0
1349784,0.9807,-0.0148,-0.0739,-0.1802,0.0008,0.0002,0.0052,0
1349950,0.9807,-0.0148,-0.0739,-0.1802,0.0063,-0.0029,-0.0220,0
1350117,0.9807,-0.0148,-0.0739,-0.1803,0.0022,0.0088,-0.0072,0
1350284,0.9807,-0.0148,-0.0739,-0.1803,0.0072,0.0010,-0.0203,0
1350450,0.9807,-0.0148,-0.0739,-0.1803,-0.0089,-0.0010,-0.0163,0
1350617,0.9807,-0.0148,-0.0739,-0.1803,-0.0003,0.0060,-0.0304,0
1350784,0.9807,-0.0148,-0.0739,-0.1804,-0.0000,0.0141,-0.0391,0
1350950,0.9807,-0.0148,-0.0739,-0.1804,0.0037,0.0022,0.0014,0
1351117,0.9807,-0.0148,-0.0739,-0.1804,0.0123,-0.0056,-0.0282,0
1351284,0.9807,-0.0148,-0.0739,-0.1804,0.0045,0.0130,-0.0006,0
1351450,0.9807,-0.0148,-0.0740,-0.1804,0.0039,0.0126,-0.0275,0
1351617,0.9807,-0.0148,-0.0740,-0.1805,-0.0023,-0.0138,-0.0306,0
1351784,0.9807,-0.0148,-0.0740,-0.1805,-0.0064,-0.0085,-0.0089,0
1351950,0.9807,-0.0148,-0.0740,-0.1805,-0.0019,0.0028,-0.0158,0
1352117,0.9807,-0.0148,-0.0740,-0.1806,-0.0058,0.0011,-0.0297,0
1352284,0.9807,-0.0148,-0.0740,-0.1806,0.0076,0.0129,-0.0058,0
1352450,0.9807,-0.0148,-0.0740,-0.1806,0.0077,-0.0009,-0.0102,0
1352617,0.9807,-0.0148,-0.0740,-0.1806,0.0083,0.0013,-0.0158,0
1352784,0.9807,-0.0148,-0.0740,-0.1806,0.0098,-0.0006,-0.0105,0
1352950,0.9806,-0.0148,-0.0740,-0.1807,0.0024,-0.0224,-0.0155,0
1353117,0.9806,-0.0148,-0.0740,-0.1807,0.0186,0.0103,-0.0265,0
1353284,0.9806,-0.0148,-0.0740,-0.1807,0.0058,0.0181,-0.0098,0
1353450,0.9806,-0.0148,-0.0740,-0.1808,0.0082,-0.0055,-0.0391,0
1353617,0.9806,-0.0148,-0.0740,-0.1808,0.0056,0.0059,-0.0206,0
1353784,0.9806,-0.0148,-0.0740,-0.1808,0.0079,-0.0004,-0.0263,0
1353950,0.9806,-0.0148,-0.0739,-0.1808,-0.0023,-0.0118,-0.0127,0
1354117,0.9806,-0.0148,-0.0740,-0.1808,0.0156,0.0162,-0.0307,0
1354284,0.9806,-0.0148,-0.0740,-0.1809,-0.0018,-0.0018,-0.0163,0
1354450,0.9806,-0.0149,-0.0740,-0.1809,0.0036,-0.0012,0.0010,0
1354617,0.9806,-0.0149,-0.0740,-0.1809,-0.0051,-0.0069,-0.0141,0
1354784,0.9806,-0.0149,-0.0740,-0.1809,-0.0036,0.0101,-0.0278,0
1354950,0.9806,-0.0149,-0.0740,-0.1809,0.0020,-0.0026,0.0084,0
1355117,0.9806,-0.0149,-0.0740,-0.1810,-0.0007,0.0060,-0.0117,0
1355284,0.9806,-0.0149,-0.0740,-0.1810,0.0061,-0.0037,-0.0334,0
1355450,0.9806,-0.0149,-0.0740,-0.1810,-0.0096,0.0063,-0.0175,0
1355617,0.9806,-0.0149,-0.0740,-0.1810,-0.0027,-0.0033,-0.0180,0
1355784,0.9806,-0.0149,-0.0740,-0.1811,0.0034,0.0141,-0.0002,0
1355950,0.9806,-0.0149,-0.0740,-0.1811,-0.0084,0.0071,-0.0385,0
1356117,0.9806,-0.0149,-0.0740,-0.1811,-0.0126,0.0032,-0.0300,0
1356284,0.9806,-0.0149,-0.0740,-0.1811,0.0104,0.0033,-0.0149,0
1356450,0.9806,-0.0149,-0.0740,-0.1811,-0.0016,0.0074,0.0107,0
1356617,0.9806,-0.0149,-0.0740,-0.1812,0.0040,0.0020,-0.0205,0
1356784,0.9806,-0.0149,-0.0740,-0.1812,0.0152,0.0100,-0.0082,0
1356950,0.9805,-0.0149,-0.0739,-0.1812,0.0040,0.0024,-0.0114,0
1357117,0.9805,-0.0149,-0.0740,-0.1812,0.0088,-0.0024,-0.0241,0
1357284,0.9805,-0.0149,-0.0739,-0.1812,0.0008,0.0043,-0.0240,0
1357450,0.9805,-0.0149,-0.0740,-0.1813,0.0010,0.0005,-0.0105,0
1357617,0.9805,-0.0149,-0.0739,-0.1813,-0.0004,0.0077,-0.0275,0
1357784,0.9805,-0.0149,-0.0739,-0.1813,0.0100,-0.0010,-0.0405,0
1357950,0.9805,-0.0149,-0.0739,-0.1813,0.0064,-0.0022,-0.0165,0
1358117,0.9805,-0.0149,-0.0739,-0.1814,0.0007,0.0050,-0.0221,0
1358284,0.9805,-0.0149,-0.0739,-0.1814,0.0023,-0.0062,-0.0165,0
1358450,0.9805,-0.0149,-0.0739,-0.1814,0.0064,-0.0044,-0.0074,0
1358617,0.9805,-0.0149,-0.0739,-0.1814,-0.0023,0.0051,-0.0279,0
1358784,0.9805,-0.0149,-0.0739,-0.1814,0.0073,0.0116,-0.0039,0
1358950,0.9805,-0.0149,-0.0739,-0.1814,0.0065,0.0023,-0.0139,0
1359117,0.9805,-0.0149,-0.0739,-0.1815,0.0198,-0.0002,-0.0302,0
1359284,0.9805,-0.0149,-0.0739,-0.1815,0.0044,-0.0046,-0.0255,0
1359450,0.9805,-0.0149,-0.0739,-0.1815,0.0028,-0.0008,-0.0188,0
1359617,0.9805,-0.0149,-0.0739,-0.1815,0.0085,0.0067,-0.0015,0
1359784,0.9805,-0.0149,-0.0739,-0.1815,0.0099,0.0089,-0.0201,0
1359950,0.9805,-0.0149,-0.0739,-0.1815,0.0196,0.0047,-0.0309,0
1360117,0.9805,-0.0149,-0.0739,-0.1816,-0.0024,0.0114,-0.0146,0
1360284,0.9805,-0.0149,-0.0739,-0.1816,-0.0052,0.0011,-0.0401,0
1360450,0.9805,-0.0149,-0.0739,-0.1816,-0.0099,0.0004,0.0012,0
1360617,0.9805,-0.0149,-0.0739,-0.1816,0.0033,0.0107,-0.0063,0
1360784,0.9805,-0.0150,-0.0739,-0.1816,0.0112,-0.0045,-0.0176,0
1360950,0.9805,-0.0150,-0.0739,-0.1816,-0.0041,-0.0031,-0.0194,0
1361117,0.9805,-0.0150,-0.0739,-0.1816,-0.0019,0.0103,-0.0333,0
1361284,0.9805,-0.0150,-0.0739,-0.1817,-0.0045,0.0056,-0.0266,0
1361450,0.9805,-0.0150,-0.0739,-0.1817,-0.0038,-0.0086,-0.0214,0
1361617,0.9805,-0.0150,-0.0739,-0.1817,0.0020,-0.0006,0.0017,0
1361784,0.9805,-0.0150,-0.0739,-0.1817,0.0094,0.0109,-0.0099,0
1361951,0.9805,-0.0150,-0.0739,-0.1817,0.0097,-0.0021,-0.0190,0
1362117,0.9804,-0.0150,-0.0739,-0.1817,0.0247,-0.0036,-0.0322,0
1362284,0.9804,-0.0148,-0.0739,-0.1818,0.0003,-0.0105,-0.0146,0
1362451,0.9804,-0.0148,-0.0739,-0.1818,-0.0011,0.0121,-0.0302,0
1362617,0.9804,-0.0148,-0.0739,-0.1818,0.0130,-0.0080,-0.0393,0
1362784,0.9804,-0.0148,-0.0739,-0.1818,0.0091,-0.0156,-0.0219,0
1362951,0.9804,-0.0148,-0.0739,-0.1819,0.0052,0.0097,-0.0042,0
1363117,0.9804,-0.0148,-0.0739,-0.1819,-0.0044,0.0184,-0.0286,0
1363284,0.9804,-0.0148,-0.0739,-0.1819,-0.0064,-0.0062,-0.0148,0
1363451,0.9804,-0.0148,-0.0739,-0.1819,-0.0028,-0.0106,-0.0317,0
1363617,0.9804,-0.0148,-0.0739,-0.1819,-0.0028,-0.0113,-0.0205,0
1363784,0.9804,-0.0148,-0.0739,-0.1819,0.0102,0.0097,-0.0123,0
1363951,0.9804,-0.0148,-0.0739,-0.1819,0.0198,0.0076,-0.0190,0
1364117,0.9804,-0.0148,
