DeviceTag: Xsens DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-12-02 18:04:02.539,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
3998013,0.8411,-0.0490,0.0156,0.5384,-0.0093,-0.0001,-0.1348,0
3998179,0.8411,-0.0490,0.0156,0.5384,0.0105,-0.0081,-0.1541,0
3998346,0.8411,-0.0490,0.0156,0.5385,0.0030,-0.0005,-0.1509,0
3998513,0.8411,-0.0490,0.0156,0.5385,0.0061,0.0030,-0.1446,0
3998680,0.8411,-0.0490,0.0156,0.5385,0.0001,0.0088,-0.1456,0
3998846,0.8410,-0.0490,0.0156,0.5385,0.0107,0.0162,-0.1547,0
3999013,0.8410,-0.0490,0.0156,0.5386,0.0196,0.0033,-0.1388,0
3999180,0.8410,-0.0490,0.0156,0.5385,-0.0360,-0.0180,-0.0830,0
3999346,0.8410,-0.0490,0.0156,0.5386,-0.0859,-0.0396,-0.2127,0
3999513,0.8410,-0.0490,0.0155,0.5386,-0.0548,-0.0233,-0.1279,0
3999680,0.8410,-0.0490,0.0155,0.5386,0.0283,0.0159,-0.1403,0
3999846,0.8410,-0.0490,0.0155,0.5387,0.0734,0.0341,-0.1702,0
4000013,0.8410,-0.0490,0.0155,0.5387,0.0569,0.0366,-0.1425,0
4000180,0.8409,-0.0490,0.0155,0.5387,-0.0058,-0.0222,-0.1683,0
4000346,0.8409,-0.0490,0.0155,0.5388,-0.0668,-0.0467,-0.1371,0
4000513,0.8409,-0.0490,0.0155,0.5388,-0.0952,-0.0396,-0.1522,0
4000680,0.8408,-0.0490,0.0155,0.5388,-0.0548,-0.0155,-0.1389,0
4000846,0.8408,-0.0490,0.0155,0.5389,0.0102,0.0294,-0.1141,0
4001013,0.8408,-0.0490,0.0155,0.5389,0.0766,0.0136,-0.1463,0
4001180,0.8408,-0.0490,0.0155,0.5390,0.0628,0.0111,-0.1515,0
4001346,0.8407,-0.0490,0.0155,0.5390,-0.0077,-0.0111,-0.1280,0
4001513,0.8407,-0.0490,0.0155,0.5391,-0.0540,-0.0195,-0.1206,0
4001680,0.8407,-0.0490,0.0155,0.5391,-0.0684,-0.0110,-0.1383,0
4001846,0.8407,-0.0490,0.0155,0.5391,-0.0282,-0.0115,-0.1266,0
4002013,0.8407,-0.0490,0.0155,0.5391,0.0298,0.0054,-0.1525,0
4002180,0.8406,-0.0490,0.0155,0.5392,0.0471,0.0071,-0.1474,0
4002346,0.8406,-0.0490,0.0155,0.5392,0.0270,0.0025,-0.1306,0
4002513,0.8406,-0.0490,0.0155,0.5392,-0.0132,0.0012,-0.1379,0
4002680,0.8406,-0.0491,0.0155,0.5393,-0.0139,-0.0334,-0.1494,0
4002846,0.8405,-0.0491,0.0155,0.5393,-0.0549,-0.0253,-0.1243,0
4003013,0.8405,-0.0491,0.0155,0.5393,-0.0235,-0.0030,-0.1566,0
4003180,0.8405,-0.0490,0.0154,0.5394,0.0065,-0.0458,-0.1265,0
4003346,0.8404,-0.0491,0.0154,0.5395,0.0702,-0.1564,-0.1421,0
4003513,0.8403,-0.0491,0.0154,0.5396,0.2521,0.1696,-0.1676,0
4003680,0.8404,-0.0492,0.0156,0.5395,-0.1330,0.0996,-0.1190,0
4003846,0.8405,-0.0491,0.0156,0.5394,0.0090,-0.0172,-0.1212,0
4004013,0.8406,-0.0490,0.0153,0.5392,0.1590,0.0513,-0.1796,0
4004180,0.8413,-0.0486,0.0147,0.5382,0.9518,0.9085,-0.0834,0
4004346,0.8420,-0.0489,0.0157,0.5370,-1.3682,-0.8074,-0.2234,0
4004513,0.8419,-0.0488,0.0155,0.5372,0.0704,-0.2226,-0.1159,0
4004680,0.8418,-0.0489,0.0157,0.5373,-0.0015,-0.0257,-0.1230,0
4004846,0.8418,-0.0489,0.0157,0.5373,-0.0089,0.0159,-0.1666,0
4005013,0.8418,-0.0489,0.0156,0.5374,-0.0054,-0.0330,-0.1212,0
4005180,0.8418,-0.0489,0.0156,0.5374,-0.0232,-0.0002,-0.1302,0
4005346,0.8418,-0.0489,0.0157,0.5374,0.0182,0.0359,-0.1678,0
4005513,0.8417,-0.0489,0.0154,0.5375,-0.0134,-0.0391,-0.2469,0
4005680,0.8417,-0.0490,0.0148,0.5375,0.0130,0.0066,-0.0405,0
4005846,0.8416,-0.0488,0.0145,0.5376,-0.1496,-0.0820,-0.1173,0
4006013,0.8415,-0.0486,0.0136,0.5379,-0.1456,-0.1182,-0.1321,0
4006180,0.8412,-0.0483,0.0120,0.5385,-0.2655,-0.3886,-0.1375,0
4006346,0.8402,-0.0478,0.0101,0.5401,-0.5520,-1.2860,-0.0515,0
4006513,0.8381,-0.0465,0.0056,0.5436,-0.1458,0.0966,-0.2027,0
4006680,0.8339,-0.0466,0.0029,0.5499,-1.1806,0.6743,-0.4255,0
4006846,0.8282,-0.0472,0.0022,0.5585,-0.2471,-0.4669,-0.0949,0
4007013,0.8222,-0.0476,0.0023,0.5672,0.1784,0.0006,-0.1610,0
4007180,0.8167,-0.0480,0.0026,0.5750,0.4793,0.0202,-0.0919,0
4007346,0.8120,-0.0478,0.0026,0.5817,0.1340,0.2875,-0.0634,0
4007513,0.8082,-0.0465,0.0015,0.5870,0.3605,0.1478,0.2138,0
4007680,0.8054,-0.0437,-0.0021,0.5911,0.4379,0.2989,0.5025,0
4007846,0.8038,-0.0387,-0.0088,0.5936,0.4879,-0.0763,0.9865,0
4008013,0.8037,-0.0306,-0.0196,0.5939,0.4744,0.0444,0.8380,0
4008180,0.8044,-0.0204,-0.0334,0.5928,0.0767,-0.1945,0.3511,0
4008346,0.8053,-0.0087,-0.0490,0.5908,-0.0346,-0.1760,0.2604,0
4008513,0.8060,0.0042,-0.0663,0.5882,0.1210,-0.2584,0.0694,0
4008680,0.8063,0.0173,-0.0833,0.5853,-0.1084,0.1112,-0.3257,0
4008846,0.8058,0.0279,-0.0973,0.5835,-0.0533,0.3508,-1.2050,0
4009013,0.8048,0.0359,-0.1067,0.5828,0.0432,0.1763,-0.8489,0
4009180,0.8038,0.0426,-0.1136,0.5824,-0.1868,0.0920,-0.3618,0
4009346,0.8027,0.0489,-0.1214,0.5818,-0.0751,-0.1014,0.0580,0
4009513,0.8014,0.0561,-0.1305,0.5810,-0.0992,-0.2358,0.2478,0
4009680,0.7997,0.0642,-0.1402,0.5802,-0.0059,-0.0676,-0.0173,0
4009846,0.7979,0.0725,-0.1503,0.5793,-0.0787,-0.1324,-0.1215,0
4010013,0.7957,0.0808,-0.1606,0.5784,-0.1426,-0.0975,-0.2507,0
4010180,0.7931,0.0891,-0.1712,0.5777,-0.0798,-0.0528,-0.0664,0
4010346,0.7898,0.0977,-0.1813,0.5778,-0.0581,0.3024,-0.4257,0
4010513,0.7868,0.1050,-0.1895,0.5779,0.2284,0.2789,-0.4926,0
4010680,0.7843,0.1118,-0.1976,0.5773,0.3181,0.1450,-0.1084,0
4010846,0.7823,0.1186,-0.2063,0.5757,0.1329,0.0153,0.0016,0
4011013,0.7799,0.1263,-0.2165,0.5735,0.1659,-0.0557,0.2281,0
4011180,0.7770,0.1355,-0.2285,0.5707,-0.0569,-0.4113,0.2863,0
4011346,0.7732,0.1464,-0.2430,0.5672,-0.2764,-0.5278,0.1926,0
4011513,0.7684,0.1589,-0.2590,0.5633,-0.0999,-0.4935,0.3393,0
4011680,0.7625,0.1725,-0.2768,0.5588,-0.3721,-0.6113,0.0373,0
4011846,0.7555,0.1870,-0.2957,0.5538,-0.1232,0.0304,-0.4053,0
4012013,0.7484,0.2007,-0.3138,0.5488,-0.0421,0.1446,-0.5272,0
4012180,0.7411,0.2136,-0.3309,0.5437,0.1397,0.2151,-0.3811,0
4012346,0.7335,0.2263,-0.3479,0.5383,0.0914,-0.0903,-0.2417,0
4012513,0.7248,0.2398,-0.3663,0.5320,0.0354,-0.4254,-0.0596,0
4012680,0.7145,0.2546,-0.3866,0.5246,-0.1393,-0.5385,-0.1278,0
4012846,0.7027,0.2704,-0.4087,0.5158,-0.1874,-0.4459,-0.2987,0
4013013,0.6892,0.2870,-0.4323,0.5057,-0.2274,-0.1988,-0.4907,0
4013180,0.6741,0.3040,-0.4568,0.4944,-0.4664,0.0502,-0.6783,0
4013346,0.6575,0.3210,-0.4823,0.4817,-0.1402,0.1939,-0.6755,0
4013513,0.6394,0.3380,-0.5085,0.4673,0.1307,0.4115,-0.7025,0
4013680,0.6213,0.3544,-0.5334,0.4515,0.9642,1.3347,1.2768,0
4013846,0.6053,0.3688,-0.5555,0.4347,0.9232,1.3540,-0.5565,0
4014013,0.5901,0.3812,-0.5756,0.4185,-0.0893,1.0762,-0.7187,0
4014180,-0.5750,-0.3919,0.5946,-0.4027,-0.1198,0.8656,-0.9215,0
4014346,-0.5618,-0.3994,0.6114,-0.3886,0.5752,1.4872,0.1738,0
4014513,-0.5509,-0.4045,0.6251,-0.3769,0.1424,0.8235,-0.6799,0
4014680,-0.5466,-0.4056,0.6324,-0.3699,1.0604,1.3808,1.3999,0
